experiment_id,date,portfolio_value
momentum:10,2018-12-21,19353054.714854684
momentum:10,2018-12-24,18835330.808648556
momentum:10,2018-12-26,20262988.014791526
momentum:10,2018-12-27,20408701.12733415
momentum:10,2018-12-28,20410270.851918317
momentum:10,2018-12-31,20755133.376569025
momentum:10,2019-01-02,20516839.182925154
momentum:10,2019-01-03,20148775.77575721
momentum:10,2019-01-04,20640120.82502753
momentum:10,2019-01-07,20958062.760179177
momentum:10,2019-01-08,21216957.2308657
momentum:10,2019-01-09,21394428.119221542
momentum:10,2019-01-10,21456700.073959354
momentum:10,2019-01-11,21288591.003142267
momentum:10,2019-01-14,21132227.03670148
momentum:10,2019-01-15,21513993.430325113
momentum:10,2019-01-16,21568407.83321053
momentum:10,2019-01-17,21826230.037964873
momentum:10,2019-01-18,21849484.94906916
momentum:10,2019-01-22,21589324.858438663
momentum:10,2019-01-23,21686729.603427775
momentum:10,2019-01-24,21628698.762565292
momentum:10,2019-01-25,21619632.483136434
momentum:10,2019-01-28,21519075.676147748
momentum:10,2019-01-29,21520004.60430949
momentum:10,2019-01-30,21770501.73898742
momentum:10,2019-01-31,21966820.056392856
momentum:10,2019-02-01,22074547.97230529
momentum:10,2019-02-04,22185384.309755422
momentum:10,2019-02-05,22273689.551779076
momentum:10,2019-02-06,22264845.652101245
momentum:10,2019-02-07,22642911.559770048
momentum:10,2019-02-08,22720636.45544185
momentum:10,2019-02-11,22918479.535990134
momentum:10,2019-02-12,23152520.840227023
momentum:10,2019-02-13,23049228.4290001
momentum:10,2019-02-14,23221923.26098504
momentum:10,2019-02-15,23347432.524087213
momentum:10,2019-02-19,23233368.450188816
momentum:10,2019-02-20,23194315.35997853
momentum:10,2019-02-21,23155638.35355044
momentum:10,2019-02-22,23277681.341182385
momentum:10,2019-02-25,23043335.351824477
momentum:10,2019-02-26,23185192.36186127
momentum:10,2019-02-27,23105884.979366306
momentum:10,2019-02-28,23240967.451172575
momentum:10,2019-03-01,23386536.163054608
momentum:10,2019-03-04,23288837.923959654
momentum:10,2019-03-05,23283346.64842936
momentum:10,2019-03-06,23094095.812194612
momentum:10,2019-03-07,22956935.974002864
momentum:10,2019-03-08,22901817.325301208
momentum:10,2019-03-11,23058362.02343279
momentum:10,2019-03-12,23189905.822488677
momentum:10,2019-03-13,23253547.48953852
momentum:10,2019-03-14,23211213.00203552
momentum:10,2019-03-15,23269171.919737935
momentum:10,2019-03-18,23330703.331644118
momentum:10,2019-03-19,23458191.063308373
momentum:10,2019-03-20,23548891.557208717
